gender,birth_year,education_stage,work_mode,device_usage_type,daily_screen_time,social_media_hours,doomscrolling_duration,late_night_device_usage,notification_count,smartphone_unlocks,app_switch_frequency,concentration_score,distraction_frequency,focus_sessions,deep_work_hours,task_completion_rate,sleep_hours,sleep_quality,motivation_level,emotional_exhaustion,stress_level,mental_fatigue,DE01_indicator_score,DE02_indicator_score,DE04_indicator_score,DE05_indicator_score,PS02_indicator_score,CP03_indicator_score,CP02_indicator_score,CP04_indicator_score,SR01_indicator_score,SR05_indicator_score,PS03_indicator_score,PS04_indicator_score,psychological_symptoms_score,digital_exposure_score,cognitive_performance_score,sleep_and_recovery_score,digital_burnout_score,dbi_level
Nữ,2009 - 2012,Học sinh THPT,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,2,2,1,3,1,0,1,10,2,3,3,1,4,9,9,3,2,5,0.5,0.5,0.16666666666666666,1.0,0.25,0.2222222222222222,0.0,0.6666666666666667,0.0,0.11111111111111116,0.375,1.0,0.14157879102404386,0.19028212739440992,0.04100879696841822,0.0034319915905407015,0.37630170697741266,Low Risk
Nữ,2006 - 2008,Đã đi làm toàn thời gian,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,1,1,3,3,2,3,0,4,3,3,2,3,3,4,1,2,5,5,0.25,0.16666666666666666,0.8333333333333333,1.0,0.75,0.5555555555555556,0.33333333333333337,0.0,0.25,0.6666666666666667,0.625,1.0,0.2577231868794898,0.19093553509902847,0.07135712678259085,0.04184175020737928,0.5618575989684884,Low Risk
Nam,2006 - 2008,Học sinh THPT,"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)","Chủ yếu để học (LMS, tài liệu, nghiên cứu)",3,1,1,3,1,2,1,3,2,2,3,0,1,8,8,4,5,3,0.75,0.3333333333333333,0.5,1.0,0.25,0.5925925925925926,0.0,1.0,0.75,0.22222222222222232,0.875,0.5,0.23175286402533118,0.24015813883741366,0.08435824549132115,0.07061338517348663,0.6268826335275526,Medium Risk
Nữ,2000 - 2002,Đã đi làm toàn thời gian,"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)","Chủ yếu để học (LMS, tài liệu, nghiên cứu)",1,1,2,3,1,1,1,3,1,1,3,3,0,7,7,3,4,4,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5925925925925927,0.0,0.0,1.0,0.3333333333333335,0.625,0.75,0.21835255154252092,0.16297783770333862,0.05221725723130015,0.0952951774281624,0.5288428239053221,Low Risk
Nam,2000 - 2002,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để giải trí (mạng xã hội, game, xem phim)",1,1,3,3,0,2,1,7,1,1,0,2,0,3,6,4,5,3,0.25,0.3333333333333333,0.3333333333333333,1.0,0.75,0.4444444444444445,1.0,0.33333333333333337,1.0,0.7777777777777778,0.875,0.5,0.295126312060998,0.16297783770333862,0.11708695006155634,0.10902314379032521,0.6842142436162181,Medium Risk
Nữ,1997 - 1999,Học sinh THPT,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,1,2,0,3,0,1,2,8,0,3,3,1,1,6,5,4,1,4,0.25,0.6666666666666666,0.16666666666666666,1.0,0.0,0.07407407407407411,0.0,0.6666666666666667,0.75,0.4444444444444444,0.375,0.75,0.102208155687075,0.16263523131103771,0.02795448266059319,0.07747736835456802,0.37027523801327394,Low Risk
Nam,2009 - 2012,Vừa học vừa đi làm / thực tập,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để giải trí (mạng xã hội, game, xem phim)",3,3,0,3,2,1,3,8,3,3,3,1,1,7,6,5,1,2,0.75,1.0,0.5,1.0,0.0,0.40740740740740744,0.0,0.6666666666666667,0.75,0.3333333333333335,0.5,0.25,0.11322580695869365,0.26170204141244324,0.057326689853199525,0.07404537676402732,0.5062999149883638,Low Risk
Nam,2000 - 2002,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để học (LMS, tài liệu, nghiên cứu)",4,2,1,3,0,2,2,10,0,1,3,1,2,8,8,2,2,3,1.0,0.6666666666666666,0.3333333333333333,1.0,0.25,0.22222222222222224,0.0,0.6666666666666667,0.5,0.22222222222222232,0.25,0.5,0.09982549447588342,0.2728484041722424,0.04100879696841822,0.049363584509351556,0.4630462801258956,Low Risk
Nam,1997 - 1999,Freelancer / tự kinh doanh,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để học (LMS, tài liệu, nghiên cứu)",4,3,0,3,2,2,3,4,1,1,3,3,0,8,5,4,2,2,1.0,1.0,0.6666666666666666,1.0,0.0,0.5555555555555556,0.0,0.0,1.0,0.22222222222222232,0.5,0.25,0.11322580695869365,0.30584947081938874,0.048953678654343885,0.09186318583762171,0.559892142270048,Low Risk
Nam,2009 - 2012,Sinh viên đại học / cao đẳng (năm 3-4+),"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)","Chủ yếu để học (LMS, tài liệu, nghiên cứu)",1,3,2,3,0,1,0,3,0,2,1,3,2,1,3,3,1,3,0.25,0.5,0.16666666666666666,1.0,0.5,0.3703703703703704,0.6666666666666667,0.0,0.5,1.0,0.25,0.5,0.13151221849371686,0.15724925566728032,0.07744268202605653,0.07338752564313646,0.43959168183019015,Low Risk
Nam,2003 - 2005,Học sinh THPT,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để học (LMS, tài liệu, nghiên cứu)",3,2,0,3,3,3,2,9,0,1,0,3,1,7,8,4,3,2,0.75,0.6666666666666666,1.0,1.0,0.0,0.2592592592592593,1.0,0.0,0.75,0.3333333333333335,0.625,0.25,0.1396112808685832,0.2842737631643757,0.09005539442343471,0.07404537676402732,0.5879858152204209,Low Risk
Nam,2000 - 2002,Học sinh THPT,"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)",Cân bằng cả học lẫn giải trí,1,3,3,3,1,2,3,1,2,2,3,1,0,6,1,4,5,2,0.25,1.0,0.5,1.0,0.75,0.6666666666666666,0.0,0.6666666666666667,1.0,0.4444444444444444,0.875,0.25,0.2874424007418625,0.195636297958184,0.08017173989189333,0.0987271690187031,0.661977607610643,Medium Risk
Nam,2000 - 2002,Đã đi làm toàn thời gian,"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)",Cân bằng cả học lẫn giải trí,4,1,0,3,2,0,3,7,2,1,3,2,3,5,6,2,4,5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.5555555555555556,0.0,0.33333333333333337,0.25,0.5555555555555556,0.5,1.0,0.1362775409161,0.2728484041722424,0.05966734140768422,0.038409758616838575,0.5072030451128652,Low Risk
Nam,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để học (LMS, tài liệu, nghiên cứu)",4,2,0,3,0,3,0,3,1,1,2,0,1,9,5,5,3,4,1.0,0.3333333333333333,0.5,1.0,0.0,0.5925925925925927,0.33333333333333337,1.0,0.75,0.11111111111111116,0.75,0.75,0.18136457741674364,0.2731910105645433,0.10676169361956812,0.06718139358294592,0.628498675183801,Medium Risk
Nam,2000 - 2002,Sinh viên đại học / cao đẳng (năm 1-2),"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)",Cân bằng cả học lẫn giải trí,2,3,2,3,1,0,3,1,1,1,3,0,1,9,3,4,1,2,0.5,1.0,0.16666666666666666,1.0,0.5,0.6666666666666666,0.0,1.0,0.75,0.11111111111111116,0.375,0.25,0.15021378108447095,0.20644005432568213,0.09088540264523366,0.06718139358294592,0.5147206316383326,Low Risk
Nữ,2003 - 2005,Freelancer / tự kinh doanh,"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)",Cân bằng cả học lẫn giải trí,2,1,0,3,3,3,1,8,2,3,1,0,1,5,10,2,5,4,0.5,0.3333333333333333,1.0,1.0,0.0,0.29629629629629634,0.6666666666666667,1.0,0.75,0.5555555555555556,0.625,0.75,0.1549791035068541,0.24046894014973125,0.103056513132165,0.08090935994510873,0.5794139167338591,Low Risk
Nữ,2000 - 2002,Freelancer / tự kinh doanh,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để học (LMS, tài liệu, nghiên cứu)",2,1,3,3,0,2,1,2,2,3,1,3,2,4,5,3,2,3,0.5,0.3333333333333333,0.3333333333333333,1.0,0.75,0.5185185185185185,0.6666666666666667,0.0,0.5,0.6666666666666667,0.375,0.5,0.1895844164214398,0.19601070943046828,0.09049699633388156,0.06309155087151436,0.5391836730573041,Low Risk
Nam,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để học (LMS, tài liệu, nghiên cứu)",4,2,4,3,0,1,1,1,0,2,0,3,1,2,7,4,3,5,1.0,0.5,0.16666666666666666,1.0,1.0,0.4444444444444445,1.0,0.0,0.75,0.8888888888888888,0.625,1.0,0.28940991089732326,0.2563478708486692,0.106373287308216,0.09120533471673083,0.7433364037709393,High Risk
Nam,2009 - 2012,Sinh viên đại học / cao đẳng (năm 1-2),"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)","Chủ yếu để giải trí (mạng xã hội, game, xem phim)",4,2,4,3,3,1,2,2,3,3,0,0,2,4,5,5,1,2,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6296296296296297,1.0,1.0,0.5,0.6666666666666667,0.5,0.25,0.23997270303002735,0.2950775195318739,0.15483216845301828,0.06309155087151436,0.7529739418864339,High Risk
Nữ,1997 - 1999,Sinh viên đại học / cao đẳng (năm 1-2),"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)","Chủ yếu để học (LMS, tài liệu, nghiên cứu)",4,1,2,3,3,1,0,9,1,2,0,0,3,3,8,2,4,2,1.0,0.16666666666666666,0.6666666666666666,1.0,0.5,0.2592592592592593,1.0,1.0,0.25,0.7777777777777778,0.5,0.25,0.1765992549943605,0.27891959260060173,0.12219638268345571,0.04527374179791997,0.6229889720763379,Medium Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)",Cân bằng cả học lẫn giải trí,1,3,2,3,2,3,3,6,1,2,1,0,3,7,8,2,5,3,0.25,1.0,0.8333333333333333,1.0,0.5,0.3703703703703704,0.6666666666666667,1.0,0.25,0.3333333333333335,0.625,0.5,0.2106686402233855,0.21786541331781548,0.10958367028607753,0.03154577543575718,0.5696634992630357,Low Risk
Nam,1997 - 1999,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,1,2,3,3,0,3,3,4,0,2,2,1,1,2,3,2,4,4,0.25,0.8333333333333333,0.5,1.0,0.75,0.3333333333333333,0.33333333333333337,0.6666666666666667,0.75,0.8888888888888888,0.5,0.75,0.22365380165046478,0.1902503223144266,0.07320298082753397,0.09120533471673083,0.5783124395091562,Low Risk
Nữ,2003 - 2005,Đã đi làm toàn thời gian,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để học (LMS, tài liệu, nghiên cứu)",3,2,3,3,2,0,1,9,2,1,1,3,2,7,7,5,3,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.6666666666666667,0.0,0.5,0.3333333333333335,0.75,0.75,0.27642474947024387,0.23442955680135535,0.08723341775692531,0.05279557609989226,0.6508833001284168,Medium Risk
Nam,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)",Cân bằng cả học lẫn giải trí,2,2,2,3,1,0,2,3,2,3,1,1,3,2,8,5,5,4,0.5,0.6666666666666666,0.16666666666666666,1.0,0.5,0.48148148148148145,0.6666666666666667,0.6666666666666667,0.25,0.8888888888888888,1.0,0.75,0.29750897327218956,0.19566810303816734,0.10866074326360597,0.048705733388460674,0.6505435529624235,Medium Risk
Nữ,2006 - 2008,Đã đi làm toàn thời gian,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,3,1,3,2,1,2,8,1,3,2,0,2,6,6,5,2,5,0.75,0.8333333333333333,0.5,1.0,0.25,0.1851851851851852,0.33333333333333337,1.0,0.5,0.4444444444444444,0.625,1.0,0.19434973884382298,0.2563160657686859,0.07086232927304927,0.05622756769043295,0.577755701575991,Low Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để học (LMS, tài liệu, nghiên cứu)",2,2,4,3,2,3,3,2,1,1,3,2,3,8,3,3,5,4,0.5,0.8333333333333333,0.8333333333333333,1.0,1.0,0.6296296296296297,0.0,0.33333333333333337,0.25,0.22222222222222232,0.75,0.75,0.3081114734880773,0.24551230940118773,0.06619449856159675,0.02811378384521648,0.6479320652960783,Medium Risk
Nữ,2000 - 2002,Đã đi làm toàn thời gian,"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)",Cân bằng cả học lẫn giải trí,1,1,2,3,0,1,0,10,1,3,1,1,2,3,3,2,3,5,0.25,0.16666666666666666,0.16666666666666666,1.0,0.5,0.1111111111111111,0.6666666666666667,0.6666666666666667,0.5,0.7777777777777778,0.375,1.0,0.1732655150418773,0.1464773043797655,0.07602495749404338,0.06652354246205505,0.4622913193777412,Low Risk
Nữ,2006 - 2008,Đã đi làm toàn thời gian,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để giải trí (mạng xã hội, game, xem phim)",3,1,3,3,0,3,2,8,1,1,1,2,0,6,5,4,5,2,0.75,0.5,0.5,1.0,0.75,0.40740740740740744,0.6666666666666667,0.33333333333333337,1.0,0.4444444444444444,0.875,0.25,0.2874424007418625,0.24554411448117108,0.09141992335635311,0.0987271690187031,0.7231336075980896,High Risk
Nam,2009 - 2012,Học sinh THPT,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để giải trí (mạng xã hội, game, xem phim)",4,3,1,3,1,3,3,1,1,1,1,1,0,5,8,2,5,5,1.0,1.0,0.6666666666666666,1.0,0.25,0.6666666666666666,0.6666666666666667,0.6666666666666667,1.0,0.5555555555555556,0.625,1.0,0.19434973884382298,0.30584947081938874,0.12497863614838726,0.10215916060924381,0.7273370064208428,High Risk
Nam,2009 - 2012,Sinh viên đại học / cao đẳng (năm 3-4+),"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)","Chủ yếu để học (LMS, tài liệu, nghiên cứu)",4,1,2,3,2,2,2,7,2,1,1,1,1,6,7,2,5,3,1.0,0.5,0.6666666666666666,1.0,0.5,0.5555555555555556,0.6666666666666667,0.6666666666666667,0.75,0.4444444444444444,0.625,0.5,0.2106686402233855,0.2896915438881165,0.11518790041751849,0.07747736835456802,0.6930254528835884,Medium Risk
Nam,1997 - 1999,Vừa học vừa đi làm / thực tập,"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)","Chủ yếu để học (LMS, tài liệu, nghiên cứu)",1,2,4,3,3,1,2,8,1,2,1,0,0,6,4,4,2,2,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,0.29629629629629634,0.6666666666666667,1.0,1.0,0.4444444444444444,0.5,0.25,0.23997270303002735,0.19597890435048496,0.103056513132165,0.0987271690187031,0.6377352895313804,Medium Risk
Nam,2000 - 2002,Vừa học vừa đi làm / thực tập,"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)","Chủ yếu để giải trí (mạng xã hội, game, xem phim)",2,1,3,3,1,2,3,8,2,2,2,3,2,2,10,3,2,4,0.5,0.6666666666666666,0.5,1.0,0.75,0.40740740740740744,0.33333333333333337,0.0,0.5,0.8888888888888888,0.375,0.75,0.19726832774057523,0.21789721839779883,0.05830281247476582,0.06995553405259575,0.5434238926657357,Low Risk
Nữ,2003 - 2005,Đã đi làm toàn thời gian,"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)",Cân bằng cả học lẫn giải trí,1,2,2,3,1,2,3,6,0,1,3,3,1,2,8,2,5,5,0.25,0.8333333333333333,0.5,1.0,0.5,0.3703703703703704,0.0,0.0,0.75,0.8888888888888888,0.625,1.0,0.22603646286165638,0.1902503223144266,0.032635785769562595,0.09120533471673083,0.5401279056623765,Low Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,3,4,3,1,0,3,4,1,1,3,3,0,8,5,4,5,5,0.75,1.0,0.16666666666666666,1.0,1.0,0.5555555555555556,0.0,0.0,1.0,0.22222222222222232,0.875,1.0,0.34218085871710235,0.23947292605281179,0.048953678654343885,0.09186318583762171,0.7224706492618798,High Risk
Nữ,1997 - 1999,Sinh viên đại học / cao đẳng (năm 1-2),"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)",Cân bằng cả học lẫn giải trí,3,1,3,3,3,2,1,8,0,1,2,3,3,5,10,2,5,4,0.75,0.3333333333333333,0.8333333333333333,1.0,0.75,0.29629629629629634,0.33333333333333337,0.0,0.25,0.5555555555555556,0.625,0.75,0.2500392755603544,0.26238725419704517,0.04851207674389704,0.038409758616838575,0.5993483651181352,Low Risk
Nam,2009 - 2012,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,2,3,1,3,1,1,0,1,3,3,2,3,3,3,8,4,4,4,0.5,0.5,0.3333333333333333,1.0,0.25,0.6666666666666666,0.33333333333333337,0.0,0.25,0.7777777777777778,0.75,0.75,0.21305130143457707,0.2013966850742257,0.08114786251345962,0.04527374179791997,0.5408695908201824,Low Risk
Nữ,2003 - 2005,Học sinh THPT,"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)","Chủ yếu để học (LMS, tài liệu, nghiên cứu)",2,1,4,3,3,0,3,10,2,1,0,0,2,6,7,3,2,2,0.5,0.6666666666666666,0.5,1.0,1.0,0.4444444444444445,1.0,1.0,0.5,0.4444444444444444,0.375,0.25,0.2135872291201378,0.21789721839779883,0.138514275568237,0.05622756769043295,0.6262262907766065,Medium Risk
Nữ,1997 - 1999,Đã đi làm toàn thời gian,"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)",Cân bằng cả học lẫn giải trí,4,3,3,3,0,3,3,7,1,2,0,0,2,2,7,3,2,4,1.0,1.0,0.5,1.0,0.75,0.3333333333333333,1.0,1.0,0.5,0.8888888888888888,0.375,0.75,0.19726832774057523,0.2947349131395729,0.12872353983736823,0.06995553405259575,0.690682314770112,Medium Risk
Nam,1997 - 1999,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để giải trí (mạng xã hội, game, xem phim)",3,2,2,3,1,0,1,7,1,2,2,0,1,6,6,4,4,4,0.75,0.5,0.16666666666666666,1.0,0.5,0.3333333333333333,0.33333333333333337,1.0,0.75,0.4444444444444444,0.75,0.75,0.24473802545241047,0.22331499912153957,0.0839166435808743,0.07747736835456802,0.6294470365093923,Medium Risk
Nữ,2003 - 2005,Vừa học vừa đi làm / thực tập,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để giải trí (mạng xã hội, game, xem phim)",4,2,1,3,3,1,0,5,1,1,3,1,2,7,8,5,4,4,1.0,0.3333333333333333,0.6666666666666666,1.0,0.25,0.5185185185185185,0.0,0.6666666666666667,0.5,0.3333333333333335,0.875,0.75,0.2394367753444666,0.2843055682443591,0.06711742558406829,0.05279557609989226,0.6436553452727863,Medium Risk
Nữ,2006 - 2008,Học sinh THPT,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,3,3,0,1,2,4,1,2,3,0,0,2,8,5,2,4,1.0,0.6666666666666666,0.16666666666666666,1.0,0.75,0.4444444444444445,0.0,1.0,1.0,0.8888888888888888,0.625,0.75,0.2500392755603544,0.26173384649242665,0.07130393118349611,0.1124551353808659,0.695532188617143,Medium Risk
Nữ,2000 - 2002,Đã đi làm toàn thời gian,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),"Chủ yếu để giải trí (mạng xã hội, game, xem phim)",1,2,3,3,3,2,0,9,0,2,1,2,0,2,6,5,3,4,0.25,0.3333333333333333,0.8333333333333333,1.0,0.75,0.14814814814814817,0.6666666666666667,0.33333333333333337,1.0,0.8888888888888888,0.75,0.75,0.27642474947024387,0.19632151074278587,0.06857487331765931,0.1124551353808659,0.6537762689115549,Medium Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)",Cân bằng cả học lẫn giải trí,4,2,4,3,1,1,1,8,1,2,0,1,0,3,7,4,5,3,1.0,0.5,0.3333333333333333,1.0,1.0,0.29629629629629634,1.0,0.6666666666666667,1.0,0.7777777777777778,0.875,0.5,0.32681303607883144,0.267462428528485,0.11474629850707163,0.10902314379032521,0.8180449069047133,High Risk
Nam,2009 - 2012,Sinh viên đại học / cao đẳng (năm 1-2),"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)",Cân bằng cả học lẫn giải trí,4,1,3,3,1,1,0,4,3,1,3,2,2,3,5,4,5,3,1.0,0.16666666666666666,0.3333333333333333,1.0,0.75,0.7777777777777778,0.0,0.33333333333333337,0.5,0.7777777777777778,0.875,0.5,0.295126312060998,0.2566904772409702,0.07924881286942177,0.06652354246205505,0.697589144633445,Medium Risk
Nữ,2000 - 2002,Vừa học vừa đi làm / thực tập,Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,1,2,4,3,3,3,2,5,3,2,3,0,2,8,8,3,3,5,0.25,0.6666666666666666,1.0,1.0,1.0,0.6296296296296297,0.0,1.0,0.5,0.22222222222222232,0.5,1.0,0.2630244369874337,0.21820801971011647,0.0876218240682774,0.049363584509351556,0.6182178652751792,Medium Risk
Nữ,2000 - 2002,Đã đi làm toàn thời gian,"Kết hợp hybrid (2-3 ngày trực tiếp, còn lại online/remote)","Chủ yếu để học (LMS, tài liệu, nghiên cứu)",1,1,1,3,2,0,0,2,0,3,1,1,3,6,6,3,4,4,0.25,0.16666666666666666,0.3333333333333333,1.0,0.25,0.2962962962962963,0.6666666666666667,0.6666666666666667,0.25,0.4444444444444444,0.625,0.75,0.18666582752468752,0.15759186205958123,0.09234285037882467,0.034977767026297873,0.4715783069893913,Low Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,1,2,3,3,3,3,3,7,1,1,0,1,3,5,10,3,5,3,0.25,0.8333333333333333,1.0,1.0,0.75,0.4444444444444445,1.0,0.6666666666666667,0.25,0.5555555555555556,0.75,0.5,0.26874083815110844,0.22359399535387386,0.12780061281489669,0.038409758616838575,0.6585452049367175,Medium Risk
Nữ,2009 - 2012,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,1,2,1,3,0,0,3,1,1,1,3,2,0,8,10,3,3,4,0.25,0.8333333333333333,0.0,1.0,0.25,0.6666666666666666,0.0,0.33333333333333337,1.0,0.22222222222222232,0.5,0.75,0.16028035361479795,0.15690664927497935,0.069458077138553,0.09186318583762171,0.478508265865952,Low Risk
